timestamp,city,city_key,model_type,mae,data_points,next_hour_prediction
2026-07-02T19:52:49.855628+00:00,Zanzibar,zanzibar,ridge_regression,0.43142940004000413,101,22.877495644123258
2026-07-02T21:01:08.941277+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.6189830668787086,102,22.058276805496767
2026-07-02T21:01:08.944164+00:00,Dodoma,dodoma,ridge_regression,1.0187568531517288,102,16.454401375474315
2026-07-02T21:01:08.946955+00:00,Arusha,arusha,ridge_regression,0.7993208932022497,102,15.112033506368427
2026-07-02T21:01:08.949741+00:00,Mwanza,mwanza,ridge_regression,0.8863346844815156,102,20.107878372458295
2026-07-02T21:01:08.952429+00:00,Zanzibar,zanzibar,ridge_regression,0.4288611259487305,102,23.009706196562764
2026-07-02T22:18:43.384047+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.6461503659805213,103,21.61606065163403
2026-07-02T22:18:43.386358+00:00,Dodoma,dodoma,ridge_regression,1.0235504975299956,103,15.948251125390634
2026-07-02T22:18:43.388589+00:00,Arusha,arusha,ridge_regression,0.7793315084321587,103,14.513759265789334
2026-07-02T22:18:43.390809+00:00,Mwanza,mwanza,ridge_regression,0.8843408188005734,103,19.610587430467927
2026-07-02T22:18:43.392994+00:00,Zanzibar,zanzibar,ridge_regression,0.45322763957374806,103,22.72947738706663
2026-07-02T23:35:52.102736+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.6722416715403858,104,21.475809822335222
2026-07-02T23:35:52.104597+00:00,Dodoma,dodoma,ridge_regression,1.0216073457322803,104,15.747691428797847
2026-07-02T23:35:52.106382+00:00,Arusha,arusha,ridge_regression,0.7538919066644744,104,14.134810153977556
2026-07-02T23:35:52.108152+00:00,Mwanza,mwanza,ridge_regression,0.8583948210896163,104,19.55861139666835
2026-07-02T23:35:52.109897+00:00,Zanzibar,zanzibar,ridge_regression,0.4744575382292098,104,22.744832118934372
2026-07-03T01:16:44.432964+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7149638768619782,105,22.185383127662806
2026-07-03T01:16:44.435635+00:00,Dodoma,dodoma,ridge_regression,0.9727899341273343,105,16.422461761347286
2026-07-03T01:16:44.438165+00:00,Arusha,arusha,ridge_regression,0.7540653073978151,105,13.971935997681742
2026-07-03T01:16:44.440721+00:00,Mwanza,mwanza,ridge_regression,0.8164166377406014,105,20.47298811006486
2026-07-03T01:16:44.443189+00:00,Zanzibar,zanzibar,ridge_regression,0.5199040637254031,105,22.467586739527917
2026-07-03T05:14:21.242900+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7149638768619782,105,22.185383127662806
2026-07-03T05:14:21.245606+00:00,Dodoma,dodoma,ridge_regression,0.9727899341273343,105,16.422461761347286
2026-07-03T05:14:21.248122+00:00,Arusha,arusha,ridge_regression,0.7540653073978151,105,13.971935997681742
2026-07-03T05:14:21.250672+00:00,Mwanza,mwanza,ridge_regression,0.8164166377406014,105,20.47298811006486
2026-07-03T05:14:21.253150+00:00,Zanzibar,zanzibar,ridge_regression,0.5199040637254031,105,22.467586739527917
2026-07-03T08:28:32.786424+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9500252596317632,106,28.70489739989748
2026-07-03T08:28:32.788806+00:00,Dodoma,dodoma,ridge_regression,1.2934236779876682,106,25.96738708707613
2026-07-03T08:28:32.791031+00:00,Arusha,arusha,ridge_regression,1.0438704840421957,106,20.17581863371624
2026-07-03T08:28:32.793234+00:00,Mwanza,mwanza,ridge_regression,1.0934212834429358,106,28.487698486176296
2026-07-03T08:28:32.795422+00:00,Zanzibar,zanzibar,ridge_regression,0.6889953981086331,106,26.256290616861758
2026-07-03T11:11:38.213765+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9343376296438411,107,28.315227640305103
2026-07-03T11:11:38.216382+00:00,Dodoma,dodoma,ridge_regression,1.3088413704847686,107,27.563576691306366
2026-07-03T11:11:38.218946+00:00,Arusha,arusha,ridge_regression,1.142975524144085,107,22.377670634330318
2026-07-03T11:11:38.221415+00:00,Mwanza,mwanza,ridge_regression,1.0533703848238798,107,28.970045836100294
2026-07-03T11:11:38.223899+00:00,Zanzibar,zanzibar,ridge_regression,0.6960278519736154,107,26.63244231298219
2026-07-03T13:11:11.877457+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9851830423644611,108,27.095053894066766
2026-07-03T13:11:11.880143+00:00,Dodoma,dodoma,ridge_regression,1.262343801548971,108,26.31240069514896
2026-07-03T13:11:11.882697+00:00,Arusha,arusha,ridge_regression,1.183847206659633,108,22.073674282041214
2026-07-03T13:11:11.885267+00:00,Mwanza,mwanza,ridge_regression,1.0411531500227105,108,28.440683893196763
2026-07-03T13:11:11.887703+00:00,Zanzibar,zanzibar,ridge_regression,0.698289783387633,108,25.96313423100046
2026-07-03T15:25:30.826464+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0722157614846308,109,25.295560341345695
2026-07-03T15:25:30.828306+00:00,Dodoma,dodoma,ridge_regression,1.326315514395471,109,23.156210554444762
2026-07-03T15:25:30.829998+00:00,Arusha,arusha,ridge_regression,1.2391459205477924,109,19.688297583851934
2026-07-03T15:25:30.831745+00:00,Mwanza,mwanza,ridge_regression,1.0913779613916352,109,26.702280291855647
2026-07-03T15:25:30.833398+00:00,Zanzibar,zanzibar,ridge_regression,0.7551487648428964,109,24.23860498983863
2026-07-03T16:53:19.660136+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1333982413666366,110,24.168293586890933
2026-07-03T16:53:19.663000+00:00,Dodoma,dodoma,ridge_regression,1.4425066036790148,110,20.80402671501156
2026-07-03T16:53:19.665615+00:00,Arusha,arusha,ridge_regression,1.2577713150050769,110,18.35286987499863
2026-07-03T16:53:19.668279+00:00,Mwanza,mwanza,ridge_regression,1.19085190712171,110,25.176918559547566
2026-07-03T16:53:19.670935+00:00,Zanzibar,zanzibar,ridge_regression,0.7588584774118327,110,23.626456524695087
2026-07-03T18:10:43.917895+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.14153391649181,111,23.296438092967627
2026-07-03T18:10:43.920556+00:00,Dodoma,dodoma,ridge_regression,1.5403679547660512,111,18.82789332717361
2026-07-03T18:10:43.923107+00:00,Arusha,arusha,ridge_regression,1.2592522027187192,111,17.772189870029326
2026-07-03T18:10:43.925701+00:00,Mwanza,mwanza,ridge_regression,1.2874137455567938,111,23.70801778519203
2026-07-03T18:10:43.928179+00:00,Zanzibar,zanzibar,ridge_regression,0.7697916455436086,111,23.57271448315503
2026-07-03T19:49:05.871768+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1221819241646716,112,22.85008764460044
2026-07-03T19:49:05.874548+00:00,Dodoma,dodoma,ridge_regression,1.5398255796533362,112,18.018907911544964
2026-07-03T19:49:05.877181+00:00,Arusha,arusha,ridge_regression,1.2337277534713542,112,16.623657575551924
2026-07-03T19:49:05.879804+00:00,Mwanza,mwanza,ridge_regression,1.2926573994539778,112,22.842128040630424
2026-07-03T19:49:05.882361+00:00,Zanzibar,zanzibar,ridge_regression,0.7481795950049746,112,23.200363309859938
2026-07-03T21:01:12.377132+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.171546749931032,113,22.515911099732293
2026-07-03T21:01:12.379488+00:00,Dodoma,dodoma,ridge_regression,1.5883760521579062,113,18.00462281510098
2026-07-03T21:01:12.381742+00:00,Arusha,arusha,ridge_regression,1.2708671748577953,113,15.678927217377355
2026-07-03T21:01:12.383944+00:00,Mwanza,mwanza,ridge_regression,1.3152714992563468,113,22.6914618829503
2026-07-03T21:01:12.386107+00:00,Zanzibar,zanzibar,ridge_regression,0.7487740736884752,113,23.214379703225717
2026-07-03T22:15:40.295626+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1954947963813365,114,22.082974452894966
2026-07-03T22:15:40.298017+00:00,Dodoma,dodoma,ridge_regression,1.6688166907843727,114,17.385482391558398
2026-07-03T22:15:40.300262+00:00,Arusha,arusha,ridge_regression,1.2885793360329285,114,15.063117843378963
2026-07-03T22:15:40.302483+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-03T22:15:40.304645+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-03T23:36:12.117449+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1954947963813365,114,22.082974452894966
2026-07-03T23:36:12.120263+00:00,Dodoma,dodoma,ridge_regression,1.6688166907843727,114,17.385482391558398
2026-07-03T23:36:12.122929+00:00,Arusha,arusha,ridge_regression,1.2885793360329285,114,15.063117843378963
2026-07-03T23:36:12.125647+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-03T23:36:12.128358+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-04T01:18:23.571903+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1954947963813365,114,22.082974452894966
2026-07-04T01:18:23.574699+00:00,Dodoma,dodoma,ridge_regression,1.6688166907843727,114,17.385482391558398
2026-07-04T01:18:23.577343+00:00,Arusha,arusha,ridge_regression,1.2885793360329285,114,15.063117843378963
2026-07-04T01:18:23.579964+00:00,Mwanza,mwanza,ridge_regression,1.336611791376418,114,22.37741267822302
2026-07-04T01:18:23.582488+00:00,Zanzibar,zanzibar,ridge_regression,0.7483172688413287,114,22.855256026231324
2026-07-04T05:06:40.120826+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.203839536708845,115,25.7303790778581
2026-07-04T05:06:40.123502+00:00,Dodoma,dodoma,ridge_regression,1.7297306017935923,115,22.116722310575977
2026-07-04T05:06:40.126069+00:00,Arusha,arusha,ridge_regression,1.3148584506368624,115,17.050427764617467
2026-07-04T05:06:40.128637+00:00,Mwanza,mwanza,ridge_regression,1.4391961632342936,115,24.044680987292523
2026-07-04T05:06:40.131132+00:00,Zanzibar,zanzibar,ridge_regression,0.7692581249770563,115,24.38185646988923
2026-07-04T08:04:49.485404+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.126818085817079,116,28.55828250724369
2026-07-04T08:04:49.488124+00:00,Dodoma,dodoma,ridge_regression,1.6090285029787699,116,26.93402841679232
2026-07-04T08:04:49.490713+00:00,Arusha,arusha,ridge_regression,1.3323324971356496,116,18.83600424551694
2026-07-04T08:04:49.493331+00:00,Mwanza,mwanza,ridge_regression,1.3787984634013823,116,28.98204644847079
2026-07-04T08:04:49.495805+00:00,Zanzibar,zanzibar,ridge_regression,0.8479691913192081,116,26.2826569235415
2026-07-04T10:24:54.027473+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1031291033765211,117,28.386448063444373
2026-07-04T10:24:54.030150+00:00,Dodoma,dodoma,ridge_regression,1.5934034993876676,117,28.708408351226673
2026-07-04T10:24:54.032707+00:00,Arusha,arusha,ridge_regression,1.2794851328584584,117,19.679091457875657
2026-07-04T10:24:54.035255+00:00,Mwanza,mwanza,ridge_regression,1.349767129445941,117,29.673233891211773
2026-07-04T10:24:54.037764+00:00,Zanzibar,zanzibar,ridge_regression,0.8383597698666786,117,26.68993525053916
2026-07-04T11:50:35.007298+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9662170698838345,118,27.599113437895973
2026-07-04T11:50:35.010110+00:00,Dodoma,dodoma,ridge_regression,1.5380282701596892,118,28.18812031132012
2026-07-04T11:50:35.012748+00:00,Arusha,arusha,ridge_regression,1.3115490806258594,118,20.188827907277165
2026-07-04T11:50:35.015292+00:00,Mwanza,mwanza,ridge_regression,1.3180712939558157,118,27.626247318965376
2026-07-04T11:50:35.017886+00:00,Zanzibar,zanzibar,ridge_regression,0.8507280241740137,118,26.216880833226632
2026-07-04T13:16:42.560187+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2259062852450768,119,27.79149800939354
2026-07-04T13:16:42.562935+00:00,Dodoma,dodoma,ridge_regression,1.7961659103835148,119,28.010654524139177
2026-07-04T13:16:42.565579+00:00,Arusha,arusha,ridge_regression,1.1691144161655966,119,21.300186014014425
2026-07-04T13:16:42.568305+00:00,Mwanza,mwanza,ridge_regression,1.4111552572429182,119,28.179142970891366
2026-07-04T13:16:42.570885+00:00,Zanzibar,zanzibar,ridge_regression,0.7884811182241371,119,26.00821929906225
2026-07-04T14:49:02.308690+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5802229456101127,120,27.52341590035386
2026-07-04T14:49:02.311664+00:00,Dodoma,dodoma,ridge_regression,2.554835993824068,120,28.304559670891642
2026-07-04T14:49:02.314438+00:00,Arusha,arusha,ridge_regression,1.4303102813756847,120,20.86007587437309
2026-07-04T14:49:02.317274+00:00,Mwanza,mwanza,ridge_regression,1.9190837096999271,120,28.411312699107985
2026-07-04T14:49:02.320009+00:00,Zanzibar,zanzibar,ridge_regression,0.9221317999960795,120,25.62076352188871
2026-07-04T15:58:46.379279+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5715760288905798,121,26.367332136582483
2026-07-04T15:58:46.382090+00:00,Dodoma,dodoma,ridge_regression,2.7598049038526216,121,26.142585799457848
2026-07-04T15:58:46.384718+00:00,Arusha,arusha,ridge_regression,1.7391211044928696,121,20.462481775013003
2026-07-04T15:58:46.387411+00:00,Mwanza,mwanza,ridge_regression,1.7720440662484134,121,26.75321389195697
2026-07-04T15:58:46.389999+00:00,Zanzibar,zanzibar,ridge_regression,1.0153224362984694,121,24.970771204979542
2026-07-04T17:13:08.224603+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.6154062731982561,122,24.943707266125926
2026-07-04T17:13:08.227108+00:00,Dodoma,dodoma,ridge_regression,2.9151161396768304,122,23.11820505048862
2026-07-04T17:13:08.229418+00:00,Arusha,arusha,ridge_regression,1.772055531313675,122,19.861546030586307
2026-07-04T17:13:08.231694+00:00,Mwanza,mwanza,ridge_regression,1.8272908592767556,122,25.490870038094286
2026-07-04T17:13:08.233941+00:00,Zanzibar,zanzibar,ridge_regression,1.0175403870457123,122,24.354084390114416
2026-07-04T18:13:57.039709+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.5463648178189613,123,24.339606233211224
2026-07-04T18:13:57.042629+00:00,Dodoma,dodoma,ridge_regression,2.765291434256381,123,21.4268620259049
2026-07-04T18:13:57.045398+00:00,Arusha,arusha,ridge_regression,1.8672145325366052,123,19.332758301627972
2026-07-04T18:13:57.048085+00:00,Mwanza,mwanza,ridge_regression,1.7256551468392973,123,24.704380944534392
2026-07-04T18:13:57.050750+00:00,Zanzibar,zanzibar,ridge_regression,0.947880292155479,123,24.172641909936846
2026-07-04T19:39:27.624311+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2852189908058722,124,23.600216001007798
2026-07-04T19:39:27.627067+00:00,Dodoma,dodoma,ridge_regression,2.2488222264355344,124,19.908065404634087
2026-07-04T19:39:27.629671+00:00,Arusha,arusha,ridge_regression,1.2645577029820771,124,17.351756846171174
2026-07-04T19:39:27.632331+00:00,Mwanza,mwanza,ridge_regression,1.404264672233612,124,23.616596616962955
2026-07-04T19:39:27.634947+00:00,Zanzibar,zanzibar,ridge_regression,0.6998746342768796,124,23.37896277787451
2026-07-04T20:35:04.623106+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2681876166582557,125,22.87501004315454
2026-07-04T20:35:04.625852+00:00,Dodoma,dodoma,ridge_regression,2.0328251493405487,125,19.12851482716332
2026-07-04T20:35:04.628623+00:00,Arusha,arusha,ridge_regression,1.377724072295369,125,16.705470808312626
2026-07-04T20:35:04.633089+00:00,Mwanza,mwanza,ridge_regression,1.282904171749214,125,22.44301925089766
2026-07-04T20:35:04.637642+00:00,Zanzibar,zanzibar,ridge_regression,0.7059827244392538,125,23.103924851291747
2026-07-04T21:39:59.261191+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2401086407902675,126,22.549721726168187
2026-07-04T21:39:59.263715+00:00,Dodoma,dodoma,ridge_regression,2.0239027224204964,126,18.989551080588537
2026-07-04T21:39:59.266035+00:00,Arusha,arusha,ridge_regression,1.3262156843017616,126,16.208794141009353
2026-07-04T21:39:59.268376+00:00,Mwanza,mwanza,ridge_regression,1.2484771956815437,126,22.12902542873498
2026-07-04T21:39:59.270697+00:00,Zanzibar,zanzibar,ridge_regression,0.6415682206121357,126,22.722442328513676
2026-07-04T22:39:16.163886+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.2366322209971088,127,22.14585070022818
2026-07-04T22:39:16.166779+00:00,Dodoma,dodoma,ridge_regression,2.0418122746577287,127,18.4802364972283
2026-07-04T22:39:16.169553+00:00,Arusha,arusha,ridge_regression,1.3178533172520512,127,15.846782184617455
2026-07-04T22:39:16.172276+00:00,Mwanza,mwanza,ridge_regression,1.20703478705014,127,22.276779453445368
2026-07-04T22:39:16.174931+00:00,Zanzibar,zanzibar,ridge_regression,0.6177556863006577,127,22.522541345305363
2026-07-04T23:43:11.649445+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.099367358547937,128,21.75565980695196
2026-07-04T23:43:11.651855+00:00,Dodoma,dodoma,ridge_regression,2.102155477721842,128,18.164003006981872
2026-07-04T23:43:11.654201+00:00,Arusha,arusha,ridge_regression,1.228937928392968,128,15.337850531529956
2026-07-04T23:43:11.656455+00:00,Mwanza,mwanza,ridge_regression,1.2256060737423378,128,22.099778463891855
2026-07-04T23:43:11.658724+00:00,Zanzibar,zanzibar,ridge_regression,0.5659308641745707,128,22.39972040664926
2026-07-05T01:25:39.184278+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9635466404767098,129,22.37217871261213
2026-07-05T01:25:39.187117+00:00,Dodoma,dodoma,ridge_regression,2.125703713584435,129,20.143645351881126
2026-07-05T01:25:39.189756+00:00,Arusha,arusha,ridge_regression,1.1975555289107243,129,15.930792538992462
2026-07-05T01:25:39.192381+00:00,Mwanza,mwanza,ridge_regression,1.278117636982942,129,22.19889242375215
2026-07-05T01:25:39.195010+00:00,Zanzibar,zanzibar,ridge_regression,0.5641897137287147,129,21.990401459130155
2026-07-05T05:35:44.290589+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9358476204581998,130,25.920839710821973
2026-07-05T05:35:44.293437+00:00,Dodoma,dodoma,ridge_regression,2.2601338506629483,130,24.180798956352405
2026-07-05T05:35:44.296125+00:00,Arusha,arusha,ridge_regression,1.177692781318167,130,17.910834493962764
2026-07-05T05:35:44.298746+00:00,Mwanza,mwanza,ridge_regression,1.334548390138278,130,24.05235471644338
2026-07-05T05:35:44.301372+00:00,Zanzibar,zanzibar,ridge_regression,0.6511828307239708,130,24.421293874916064
2026-07-05T08:31:03.419816+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9051891000415672,131,28.818959560380808
2026-07-05T08:31:03.422675+00:00,Dodoma,dodoma,ridge_regression,2.18830701800141,131,29.174031769547483
2026-07-05T08:31:03.425338+00:00,Arusha,arusha,ridge_regression,1.1568850585653667,131,19.538377437344828
2026-07-05T08:31:03.428066+00:00,Mwanza,mwanza,ridge_regression,1.4318042591167606,131,29.24170490099575
2026-07-05T08:31:03.430767+00:00,Zanzibar,zanzibar,ridge_regression,0.7464461724013389,131,25.751688716894005
2026-07-05T10:51:30.742009+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8797731911652427,132,28.449336960044693
2026-07-05T10:51:30.744798+00:00,Dodoma,dodoma,ridge_regression,2.2840746013920055,132,30.02285225748094
2026-07-05T10:51:30.747459+00:00,Arusha,arusha,ridge_regression,1.171014405927569,132,20.77086019306713
2026-07-05T10:51:30.750135+00:00,Mwanza,mwanza,ridge_regression,1.3988376162233895,132,29.70696846435949
2026-07-05T10:51:30.752746+00:00,Zanzibar,zanzibar,ridge_regression,0.7835522876126225,132,25.878010476021256
2026-07-05T12:13:07.563659+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,2.2647149353656255,133,30.609166949256768
2026-07-05T12:13:07.566449+00:00,Dodoma,dodoma,ridge_regression,4.606540587293384,133,33.732235406335604
2026-07-05T12:13:07.569137+00:00,Arusha,arusha,ridge_regression,2.9693793814885376,133,24.582727071935864
2026-07-05T12:13:07.571845+00:00,Mwanza,mwanza,ridge_regression,3.2913862525462316,133,34.01830041639893
2026-07-05T12:13:07.574437+00:00,Zanzibar,zanzibar,ridge_regression,0.6775192098706957,133,27.13472074832139
2026-07-05T14:10:21.320801+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.8616484187149633,134,28.27666030537914
2026-07-05T14:10:21.323567+00:00,Dodoma,dodoma,ridge_regression,4.861832759411448,134,31.536481657421394
2026-07-05T14:10:21.326218+00:00,Arusha,arusha,ridge_regression,3.69470951333601,134,25.268978466761567
2026-07-05T14:10:21.328876+00:00,Mwanza,mwanza,ridge_regression,2.852471610255274,134,32.36333218692522
2026-07-05T14:10:21.331534+00:00,Zanzibar,zanzibar,ridge_regression,0.747361900969064,134,26.319164070209666
2026-07-05T15:37:49.276031+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.4499123268597964,135,26.625622133040036
2026-07-05T15:37:49.278836+00:00,Dodoma,dodoma,ridge_regression,4.804694459962195,135,29.005948903774375
2026-07-05T15:37:49.281509+00:00,Arusha,arusha,ridge_regression,3.8021971334831757,135,23.718208098314435
2026-07-05T15:37:49.284116+00:00,Mwanza,mwanza,ridge_regression,2.7078457145778447,135,29.969451540324656
2026-07-05T15:37:49.286740+00:00,Zanzibar,zanzibar,ridge_regression,0.677770843266245,135,25.086244333467388
2026-07-05T16:43:39.862139+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.1110013955541118,136,25.143985967591764
2026-07-05T16:43:39.865024+00:00,Dodoma,dodoma,ridge_regression,4.29762567755355,136,26.451216026094535
2026-07-05T16:43:39.867767+00:00,Arusha,arusha,ridge_regression,3.2854326068169533,136,22.2065385758119
2026-07-05T16:43:39.870484+00:00,Mwanza,mwanza,ridge_regression,2.2762079042523005,136,28.052055973611107
2026-07-05T16:43:39.873118+00:00,Zanzibar,zanzibar,ridge_regression,0.4117667713696273,136,24.0681415561696
2026-07-05T17:47:25.523535+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.144322273126885,137,24.423797086148706
2026-07-05T17:47:25.526268+00:00,Dodoma,dodoma,ridge_regression,4.4316824757157285,137,25.171220360155893
2026-07-05T17:47:25.528904+00:00,Arusha,arusha,ridge_regression,3.339757819995344,137,21.765153249954295
2026-07-05T17:47:25.531512+00:00,Mwanza,mwanza,ridge_regression,2.303916763872258,137,27.13289903770524
2026-07-05T17:47:25.534110+00:00,Zanzibar,zanzibar,ridge_regression,0.3994944422553406,137,23.598473388472456
2026-07-05T19:11:52.826148+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9582392725048186,138,23.478421336562832
2026-07-05T19:11:52.829047+00:00,Dodoma,dodoma,ridge_regression,3.812825576054464,138,22.4499193042944
2026-07-05T19:11:52.831770+00:00,Arusha,arusha,ridge_regression,3.020952673147336,138,20.135790480215533
2026-07-05T19:11:52.834507+00:00,Mwanza,mwanza,ridge_regression,1.8819893683214237,138,25.202227708286742
2026-07-05T19:11:52.837133+00:00,Zanzibar,zanzibar,ridge_regression,0.3832988246373881,138,22.99115864372674
2026-07-05T20:31:21.063479+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.882491488963205,139,23.166062205263994
2026-07-05T20:31:21.066455+00:00,Dodoma,dodoma,ridge_regression,3.3047241811419354,139,21.232205882192783
2026-07-05T20:31:21.069292+00:00,Arusha,arusha,ridge_regression,3.0221933064957285,139,19.32425275216479
2026-07-05T20:31:21.072141+00:00,Mwanza,mwanza,ridge_regression,1.6077709983392394,139,24.098388557695504
2026-07-05T20:31:21.074847+00:00,Zanzibar,zanzibar,ridge_regression,0.3886739667282108,139,22.948919317398264
2026-07-05T21:40:38.081935+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8767392476531597,140,23.34612936396303
2026-07-05T21:40:38.084652+00:00,Dodoma,dodoma,ridge_regression,3.1142678462741977,140,20.884499465571647
2026-07-05T21:40:38.087205+00:00,Arusha,arusha,ridge_regression,2.702305426130212,140,18.461279546140627
2026-07-05T21:40:38.089634+00:00,Mwanza,mwanza,ridge_regression,1.4438443473805427,140,22.460152320257933
2026-07-05T21:40:38.091958+00:00,Zanzibar,zanzibar,ridge_regression,0.3925104950984824,140,23.353810391170356
2026-07-05T22:39:42.868935+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8184280669548147,141,22.974292591365288
2026-07-05T22:39:42.871765+00:00,Dodoma,dodoma,ridge_regression,3.0489987145055797,141,20.218468097466584
2026-07-05T22:39:42.874473+00:00,Arusha,arusha,ridge_regression,2.249598085834117,141,17.559827659628684
2026-07-05T22:39:42.877148+00:00,Mwanza,mwanza,ridge_regression,1.525883754288591,141,22.13581963228397
2026-07-05T22:39:42.879763+00:00,Zanzibar,zanzibar,ridge_regression,0.39266279978441493,141,23.24745102633774
2026-07-05T23:44:26.138870+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8238027057275896,142,23.0016915465912
2026-07-05T23:44:26.141699+00:00,Dodoma,dodoma,ridge_regression,3.089325244952511,142,20.039055213340717
2026-07-05T23:44:26.144387+00:00,Arusha,arusha,ridge_regression,2.2499508297580677,142,17.390874702565334
2026-07-05T23:44:26.147044+00:00,Mwanza,mwanza,ridge_regression,1.5124332673229144,142,21.950686215267904
2026-07-05T23:44:26.149683+00:00,Zanzibar,zanzibar,ridge_regression,0.38093473681468554,142,23.278059264028066
2026-07-06T01:26:25.914210+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.7478168871674968,143,24.06527899308845
2026-07-06T01:26:25.917129+00:00,Dodoma,dodoma,ridge_regression,2.888384652592742,143,22.081318338050025
2026-07-06T01:26:25.919890+00:00,Arusha,arusha,ridge_regression,1.9634159703951184,143,18.20670980600597
2026-07-06T01:26:25.922837+00:00,Mwanza,mwanza,ridge_regression,1.6302172732875866,143,22.613701922545363
2026-07-06T01:26:25.925471+00:00,Zanzibar,zanzibar,ridge_regression,0.39498883656562256,143,23.60135286291341
2026-07-06T05:55:54.697835+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.8301091388533544,144,27.656391073735747
2026-07-06T05:55:54.700368+00:00,Dodoma,dodoma,ridge_regression,2.8090103191170557,144,26.213801677673533
2026-07-06T05:55:54.702609+00:00,Arusha,arusha,ridge_regression,2.049270040451236,144,21.091122344535062
2026-07-06T05:55:54.704888+00:00,Mwanza,mwanza,ridge_regression,1.3318077821257484,144,24.353539119800434
2026-07-06T05:55:54.707082+00:00,Zanzibar,zanzibar,ridge_regression,0.36895822896306346,144,25.79882125552146
2026-07-06T10:15:42.886657+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,1.0272146787441585,145,30.384462724685314
2026-07-06T10:15:42.889695+00:00,Dodoma,dodoma,ridge_regression,2.783179420856897,145,31.62660083885475
2026-07-06T10:15:42.892495+00:00,Arusha,arusha,ridge_regression,1.8880078075037894,145,24.70899683156626
2026-07-06T10:15:42.895249+00:00,Mwanza,mwanza,ridge_regression,2.341837340896058,145,32.00876921994633
2026-07-06T10:15:42.897893+00:00,Zanzibar,zanzibar,ridge_regression,0.41403856603386474,145,27.855618585662413
2026-07-06T14:06:06.088795+00:00,Dar es Salaam,dar_es_salaam,ridge_regression,0.9848441118392659,146,27.080764573385032
2026-07-06T14:06:06.091820+00:00,Dodoma,dodoma,ridge_regression,2.667438013075457,146,28.343681539056057
2026-07-06T14:06:06.094619+00:00,Arusha,arusha,ridge_regression,1.4793131107949296,146,23.0008922189394
2026-07-06T14:06:06.097494+00:00,Mwanza,mwanza,ridge_regression,2.150240153887611,146,28.139827967992005
